,ID,System,t,Y,target,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,U1,U2,U3,U4,U5,U6,U7,U8
80,522039284940762262!,system_02,0.0,0.022671,0.048088,0.068467,0.600533,5.4e-05,0.012768,0.017962,0.89922,0.010597,0.250633,0.005646,0.51054,0.513121,0.005595,0.641179,0.740039,0.8434552252292633,0.9190958887338638,-0.7039677798748016,-1.605648785829544,0.8751844763755798,1.2130432426929474,0.042995937168598175,-0.35948189347982407
81,1253417933595550906!,system_02,0.0,0.27378,0.244106,0.006627,0.360085,0.406862,0.058747,0.260185,0.843104,0.077723,0.00305,0.945344,0.458773,0.037294,0.113139,0.256436,0.212187,3.0529623925685883,1.61347296833992,-1.2626033388078213,-2.3150772154331207,0.5093231005594134,1.336498986929655,-1.7997179180383682,-1.0134016573429108
82,608511070730484601!,system_02,0.0,0.143372,0.061558,0.011197,0.008715,0.234726,0.409533,0.97882,0.587146,0.168597,0.269959,0.026109,0.142342,0.199792,0.084711,0.012665,0.931425,1.9694546163082123,1.4234750866889954,-0.5153430625796318,-2.002758175134659,0.5777973756194115,-0.16107124090194702,-0.8322521448135376,-0.556439071893692
83,1552566428647606840!,system_02,0.0,0.099806,0.112881,0.051742,0.17781,0.617096,0.013834,0.691666,0.577409,0.022177,0.827002,0.754319,0.652774,0.9961,0.205396,0.052695,0.780653,-0.20716607570648193,-0.5723976120352745,0.48561301827430725,-0.2529226653277874,-0.15479886531829834,0.19162755087018013,-0.04853847622871399,-0.13516886346042156
84,644528975076490987!,system_02,0.0,0.840923,2.540239,0.334876,0.082291,0.234195,0.484274,0.023109,0.112144,0.388118,0.721483,0.375639,0.011989,0.008222,0.100008,0.010071,0.965799,-0.7097996063530445,0.27015160769224167,3.9671428203582764,2.688092917203903,-3.0412270724773407,-0.3284038892015815,1.2779044806957245,1.7295872569084167
85,863250991396138835!,system_02,0.0,0.279615,0.105647,0.382302,0.781572,0.569081,0.711844,0.446879,0.908344,0.085736,0.421777,0.87666,0.807727,0.168467,0.011348,0.750838,0.215294,1.2903405129909515,1.245480716228485,-0.956055611371994,0.1734558455646038,-0.07465947791934013,-0.33944352716207504,-0.6191509440541267,-0.11578926257789135
86,1948512738511676609!,system_02,0.0,0.629386,2.543166,0.016019,0.351925,0.020537,0.05343,0.363444,0.021346,0.800017,0.108117,0.044915,0.129722,0.167398,0.203645,0.861348,0.006731,0.2980465367436409,-0.6443672031164169,3.3961521983146667,2.3525622189044952,-2.46628338098526,-0.4701676070690155,1.8618795573711395,1.5764062702655792
87,1268915582898466007!,system_02,0.0,0.329703,2.625643,2e-06,0.651738,0.225227,0.370791,0.045821,0.214584,0.03333,0.16397,0.193828,0.723509,0.718502,0.238624,0.173533,0.437724,-0.43710144981741905,-0.9557042717933655,3.6727521419525146,2.2826390266418457,-3.172251433134079,-0.15252423100173473,0.8486697226762772,1.4786804616451263
88,822504869228065173!,system_02,0.0,0.068368,0.039606,0.116838,0.309221,0.114284,0.200181,0.001153,0.194786,0.062562,0.216635,0.030989,0.02617,0.216032,0.28005,0.529607,0.03265,1.9201762080192566,1.7666313350200653,-0.0525553310289979,-0.5798289105296135,0.5936521962285042,-0.6643082648515701,-0.6174916326999664,-0.05499691050499678
89,787982347171828430!,system_02,0.0,0.585622,3.164425,0.00352,0.183673,0.20181,0.020344,0.562098,0.158443,0.937001,0.195045,0.116075,0.002895,0.077844,0.141852,0.001362,0.066882,0.03680756036192179,-0.2815254367887974,3.645364284515381,2.438747376203537,-2.964700937271118,-0.22897101566195488,1.5812795460224152,1.8169845342636108
90,411646214636622668!,system_02,0.0,0.977545,2.857899,0.124565,0.025611,0.181173,0.004717,0.400908,0.180235,0.007692,0.268566,0.094044,0.020911,0.529031,0.226543,0.103384,0.608298,0.2294746171683073,-0.8499024733901024,2.529232084751129,1.826014220714569,-2.3026262819767,-0.16855304967612028,1.2200817316770554,1.234982579946518
91,1654542191249286260!,system_02,0.0,0.049964,3.6832,0.22808,0.003441,0.495811,0.04635,0.344544,0.966156,0.630174,0.029035,0.008864,0.699063,0.727096,0.616997,0.842733,0.153233,0.7799550034105778,-2.184596002101898,4.390360951423645,2.7476499676704407,-2.264726907014847,-0.65905925584957,2.4027135372161865,2.4838446378707886
92,141000945657364275!,system_02,0.0,0.317582,0.184536,0.878864,0.531011,0.400682,0.001269,0.13635,0.467357,0.669556,0.027253,0.62747,0.004589,0.321216,0.429732,0.361124,0.131773,2.0489520728588104,2.03785640001297,-1.4468657970428467,-0.8081976473331451,0.7069573551416397,-0.3287464752793312,-0.7088913917541504,-0.5495319068431854
93,763311897869144332!,system_02,0.0,0.835423,0.138846,0.09639,0.142634,0.494948,0.829708,0.025192,0.619812,0.663508,0.0,0.034947,0.088726,0.219063,0.258991,0.381562,0.277305,2.5520955324172974,1.4541140794754028,-1.171674594283104,-1.229418307542801,0.19210076428134926,0.4272155165672302,-2.057206451892853,-1.2484066933393478
94,1107254433145863271!,system_02,0.0,0.319357,2.140392,0.557136,0.243308,0.28884,0.089393,0.335612,0.568835,0.847542,0.761473,0.893946,0.301338,0.003473,0.017182,0.000431,0.150651,-0.4441418412607163,-0.4348068833351135,3.120261013507843,1.9158398509025574,-2.864608585834503,0.1296450469235424,1.0497092977166176,1.1390132158994675
95,2031492608733220826!,system_02,0.0,0.012412,0.074113,0.387255,0.13947,0.000542,0.077507,0.041938,0.343397,0.000426,0.574088,0.047409,0.030892,0.074796,0.648079,0.447999,0.001298,0.929572194814682,0.6405632048845291,-0.6745695248246193,-0.6381171904504299,0.9705972522497177,0.9802584052085876,-0.04856095649302006,-0.39366430789232254
96,1366830466659276540!,system_02,0.0,0.505568,0.090966,0.697798,0.023175,0.425158,0.541825,0.046944,0.000513,0.905549,0.000913,0.180282,0.381124,0.841281,0.824932,0.734872,0.230307,1.2737804353237152,1.3246413171291351,-0.21332779433578253,-0.28261076658964157,0.31024738773703575,-0.3128199465572834,-0.40707697719335556,-0.4466698542237282
97,253812212783033160!,system_02,0.0,0.393318,0.065107,0.103662,0.107262,0.663805,0.859572,0.024066,0.404294,0.132297,0.600633,0.554622,0.559143,0.121519,0.011108,0.023265,0.70347,1.1372540295124054,0.8137280941009521,-0.3518284521996975,-0.57126634567976,0.12011544220149517,-0.47529732435941696,-0.45794984698295593,0.09215118549764156
98,1189096515396050178!,system_02,0.0,0.993246,4.033715,0.927597,0.542164,0.125796,0.093085,0.136288,0.012298,0.070196,0.02843,0.967951,0.02561,0.005775,0.203669,0.14303,0.001012,0.07054781541228294,0.9431999549269676,3.4062684774398804,1.8729242980480194,-2.8571611046791077,-0.961852990090847,1.9498377740383148,0.6826838814886287
99,149331688197147291!,system_02,0.0,0.959239,0.138342,0.004757,0.395802,0.359609,0.808059,0.099966,0.171863,0.287097,0.242467,0.128803,0.324596,0.988633,0.298666,0.028977,0.41493,1.093006581068039,0.9568228870630264,-0.8279899954795837,-0.6211476847529411,0.39454077184200287,0.26348768919706345,-1.0793158262968063,-0.6354495510458946
100,348464198481159777!,system_03,0.0,0.053004,0.026281,0.000491,0.311726,0.28459,0.180896,0.013861,0.002508,0.706947,0.02738,0.815666,0.963297,0.35076,0.432482,0.42934,0.06481,1.4220223426818848,1.0969091951847076,-0.17491720616817474,-0.5316148549318314,0.3609384372830391,-0.6374237164855003,-0.5300403609871864,-0.18919837847352028
101,769806738336750760!,system_03,0.0,0.55893,0.043299,0.013396,0.075053,0.387186,0.073382,0.020951,0.879448,0.136554,0.104917,0.026727,0.522568,0.242231,0.796652,0.000602,0.258645,3.5790646076202393,1.8446678221225739,0.12116646207869053,-2.3965588808059692,1.035339131951332,2.0879387855529785,-2.0425449907779694,-1.2266026735305786
102,1567923816238603829!,system_03,0.0,0.166918,2.392877,0.026986,0.044775,0.07095,0.421143,0.037868,0.904876,0.701949,0.805534,0.275881,0.039722,0.017954,0.492577,0.154059,0.068725,-1.0144977318122983,-1.4113538265228271,3.4049693942070007,1.814955234527588,-2.5885973274707794,0.20485460571944714,0.6464724391698837,1.2508750334382057
103,2258104408730089514!,system_03,0.0,0.978857,3.777965,0.065508,0.543739,0.027851,0.000118,0.016039,0.813932,0.120393,0.258539,0.610056,0.927232,0.237691,0.711905,0.491459,0.158549,-0.7178114019334316,-1.3063949793577194,3.454885244369507,1.1396231949329376,-2.1502749025821686,-0.014635085593909025,0.8916672840714455,1.631976991891861
104,1203025825793698322!,system_03,0.0,0.211116,0.06664,0.51871,0.532516,0.581756,0.802567,0.000266,0.99458,0.090955,0.014361,0.032245,0.009723,0.22291,0.718238,0.102549,0.295995,3.8401721715927124,2.5312705636024475,-0.9766994416713715,-1.5814481973648071,1.1346084624528885,0.8220279365777969,-2.697409212589264,-1.2532505542039871
105,1571803263070529272!,system_03,0.0,0.08028,2.244043,0.015183,0.1062,0.141651,0.521642,0.002131,0.59404,0.920801,0.467943,0.759318,0.312712,0.868074,0.745777,0.257218,0.077088,-1.6023031808435917,-1.613798975944519,2.690351903438568,1.086433470249176,-1.9152511358261108,0.41203032061457634,-0.1326035326346755,0.8470295891165733
106,1999295897944663073!,system_03,0.0,0.217268,0.065745,0.576919,0.418896,0.270924,0.715571,0.770148,0.757892,0.014425,0.454984,0.471632,0.162481,0.030345,0.386601,0.29609,0.013405,2.440868377685547,2.2925596237182617,-0.8129730820655823,-0.6986637189984322,0.8593572825193405,-0.5381583720445633,-0.8232288956642151,-0.3847828209400177
107,526891793672344705!,system_03,0.0,0.589584,0.035093,0.566953,0.120367,0.234513,0.616758,0.179338,0.037988,0.070799,0.569055,0.687594,0.894971,0.015945,0.61857,0.027053,0.067867,1.5879007875919342,1.6820026338100433,0.12078545690746978,0.355410830816254,0.26275565661489964,-0.8598808497190475,-0.23473047092556953,-0.08469909708946943
108,471327741943819907!,system_03,0.0,0.870275,0.087391,0.052999,0.287427,0.313896,0.34178,0.996992,0.445812,0.502561,0.594114,0.834417,0.035561,0.447976,0.37167,0.014274,0.107967,2.495639741420746,1.6730182766914368,-1.1846307069063187,-1.1413206905126572,0.42763425409793854,0.3166359178721905,-1.5524261891841888,-0.5462893024086952
109,197281343441963799!,system_03,0.0,0.733183,2.346656,0.590583,0.260969,0.768455,0.089024,0.000578,0.621693,0.028538,0.575014,0.010413,0.111756,0.603253,0.027489,0.749793,0.522972,-0.031067734584212303,-1.3293702453374863,3.42371529340744,2.1080395877361298,-2.489773780107498,-0.2775273844599724,1.2435909807682037,2.228839188814163
110,1948707751148963482!,system_03,0.0,0.750985,0.014743,0.783087,0.072729,0.248047,0.892121,0.463085,0.259615,0.001413,0.993198,0.3476,0.809908,0.005542,0.154082,0.789482,0.053949,0.6456495709717274,0.3012934625148773,0.07669920846819878,0.4929493563249707,-0.05806947872042656,-0.03751853108406067,-0.22595308860763907,0.4668898265808821
111,632506230057794173!,system_03,0.0,0.126155,0.075113,0.000678,0.823138,0.001787,0.208379,0.286647,0.969726,0.742113,0.069881,0.911966,0.62687,0.030549,0.42351,0.455452,0.032131,2.8193063735961914,2.166555732488632,-1.069121465086937,-1.6091554015874863,0.7118841335177422,0.7332454742863774,-1.5076574385166168,-0.8460666686296463
112,862023793090291083!,system_03,0.0,0.585133,3.830263,0.059929,0.449362,0.12913,0.191818,0.000166,0.778982,0.774534,0.059186,0.706102,0.302572,0.2871,0.00378,0.634451,0.101368,-0.03298159223049879,-0.6219026148319244,3.347332775592804,1.803101658821106,-1.976915866136551,-0.25252997293137014,1.24333655834198,1.3377960175275803
113,185405344417956812!,system_03,0.0,0.214834,0.733138,0.000306,0.442199,0.048346,0.516009,0.022421,0.408292,0.143753,0.227475,0.023239,0.983888,0.048275,0.023035,0.408768,0.435838,-1.2120527178049088,-0.7692064419388771,1.8587808310985565,1.104222223162651,-1.6229482889175415,0.043832600116729736,0.11779288575053215,0.14702308177947998
114,704743682937240985!,system_03,0.0,0.955154,0.048005,0.378446,0.226295,0.616795,0.863374,0.05689,0.329501,0.158492,3e-06,0.44448,0.684171,0.117374,0.486579,0.546555,0.628709,2.329623818397522,2.0196694135665894,-1.444359451532364,-0.8526043593883514,-0.028998236171901226,0.3872821368277073,-1.659081131219864,-0.464092493057251
115,1187668184448859185!,system_03,0.0,0.766725,0.014656,0.385969,0.610581,0.008506,0.00823,0.771154,0.613728,0.470032,0.515023,0.000385,0.79585,0.999527,0.640779,0.316884,0.928535,0.7276040613651276,0.3978785052895546,0.36656831949949265,-1.0164250880479813,0.4701208174228668,0.5008198469877243,-0.33220407366752625,-0.3803563192486763
116,1580302846358085254!,system_03,0.0,0.004984,2.23085,0.434844,0.4458,0.005621,0.355329,0.01285,0.54401,0.040218,0.523791,0.312462,0.043995,0.343606,0.435694,0.470961,0.843797,-0.38102293759584427,-0.9182760566473007,2.4721941351890564,1.70236074924469,-1.9420036673545837,-0.038856625091284513,0.34519544430077076,0.9668734669685364
117,1564708370007855217!,system_03,0.0,0.004182,0.979861,0.046436,0.064226,0.978665,0.258092,0.010368,0.030323,0.011343,0.595725,0.006005,0.875895,0.089074,0.702162,0.024176,0.227544,-1.6451266156509519,-0.6461442336440086,3.3424455523490906,1.5284312963485718,-3.3849048614501953,-0.09575939178466797,0.46702752728015184,0.943785734474659
118,698108776371779955!,system_03,0.0,0.502525,3.567662,0.65137,0.000676,0.62067,0.06733,0.11287,0.00789,0.008245,0.045933,0.283012,0.132476,0.722766,0.044107,0.225838,0.002327,0.8265242371708155,-0.13325024768710136,4.481575131416321,2.9672560691833496,-3.6217370331287384,-0.5991476066410542,2.80594602227211,2.447859913110733
119,2045483926209087093!,system_03,0.0,0.15257,0.754911,0.307958,0.219401,0.010419,0.751863,0.889325,0.385895,0.055353,0.398988,0.328275,0.912659,0.006804,0.084674,0.3157,0.062881,-0.9408080875873566,-0.7511610835790634,2.094326615333557,1.4125561714172363,-1.8712039589881897,0.0468577379360795,-0.14928309060633183,0.010642442852258682
120,1947834744602634132!,system_03,0.0,1e-06,2.845299,0.001702,0.002507,0.765162,0.320937,0.002161,0.002916,0.125217,0.121313,0.120328,0.022166,0.547009,0.004006,0.092526,0.032564,0.17754154652357101,-0.3357679322361946,4.0963128209114075,2.8226500749588013,-3.6585435271263123,-0.7340265288949013,1.8649759590625763,2.1916615664958954
121,1384762509248855143!,system_03,0.0,0.024891,0.749892,0.074602,0.598347,0.028131,0.063088,0.231347,0.348064,0.009154,0.91801,0.407316,0.277322,0.02956,9.2e-05,0.109925,0.453072,-0.9838876277208328,-0.3352490160614252,2.0868798792362213,1.234412744641304,-2.1266854107379913,-0.14277350157499313,0.3819308578968048,0.3240336384624243
122,874826973024446842!,system_03,0.0,0.024813,2.509909,0.023202,0.462818,0.667487,0.047981,0.012051,0.410414,0.108925,0.686501,0.199556,0.053791,0.360927,0.415709,0.327402,0.907253,0.3618822544813156,-1.440152883529663,3.507506251335144,2.539687752723694,-3.0077810287475586,-0.41701801866292953,1.7047887742519379,1.8141493201255798
123,1634212851756738786!,system_03,0.0,0.964847,3.672341,0.409216,0.004257,0.609484,0.168811,0.022401,0.224327,0.159872,0.179131,0.298526,0.126261,0.064643,0.118157,0.188851,0.477813,0.279692392796278,-0.23876719921827316,3.96161949634552,2.674142062664032,-2.7969296276569366,-0.4828815348446369,2.2087739408016205,2.206456780433655
124,1755721298509755190!,system_03,0.0,8.8e-05,0.005468,0.777664,0.879312,0.135494,0.515805,0.896204,0.05211,0.125753,0.366369,0.170455,0.219712,0.11724,0.001887,0.013438,3.4e-05,1.1976184844970703,2.1200865507125854,0.2971133515238762,1.0815168172121048,0.39999308064579964,-1.1758867055177689,-0.04039410385303199,0.2182604051195085
125,1331360191955147144!,system_03,0.0,0.813406,4.553825,0.091915,0.170966,0.497415,0.943426,0.689497,0.743009,0.753958,0.137527,0.576564,0.67488,0.716662,0.627253,0.756573,0.027975,0.08448250219225883,-1.288110762834549,5.336402237415314,2.784116119146347,-3.232433021068573,0.012845277786254883,2.0695673525333405,2.750131905078888
126,1414319928923646390!,system_03,0.0,0.310403,0.009849,0.750515,0.881207,0.493142,0.17803,0.001022,0.006343,0.835413,0.529714,0.419814,0.623556,0.734843,0.001985,0.962081,0.330403,0.6790372282266617,0.6294969916343689,-0.19631452858448029,0.004059825092554092,-0.03837546333670616,0.028674498200416565,-0.34475917741656303,0.11313303746283054
127,2164064528059323674!,system_03,0.0,0.816466,3.690234,0.595611,0.217805,0.692035,0.106336,0.005842,0.024756,0.426755,0.077789,0.480895,0.005649,0.436525,0.246978,0.43503,0.016045,0.29523121006786823,-0.2009849064052105,4.087858736515045,2.234184443950653,-2.701001316308975,-0.7363238260149956,2.0663139522075653,2.1582981050014496
128,988093931420606602!,system_03,0.0,0.021126,0.010716,0.57493,0.525157,0.6855,0.931838,0.168734,0.641911,0.598827,0.834293,0.208187,0.164255,0.017259,0.383674,0.651329,0.096745,1.2249571233987808,0.9702442586421967,0.23812803626060486,0.33464957773685455,0.17777446657419205,-0.8560651037842035,-0.2579290699213743,0.16874448023736477
129,1927313628226685665!,system_03,0.0,0.767737,2.32653,0.318426,0.731812,0.005612,0.332435,0.623593,0.111433,0.01156,0.004802,0.086797,0.80193,0.357797,0.021771,0.290978,0.007536,0.3555493392050266,-1.0120920166373253,2.7915420532226562,2.0477405190467834,-2.764801487326622,-0.12288193125277758,1.5561234056949615,1.220078855752945
130,2098107088409828376!,system_03,0.0,0.064266,0.00119,0.677261,0.543456,0.250919,0.001385,0.72681,0.000373,0.194445,0.440536,0.043239,0.656107,0.70409,0.066584,0.165848,0.584704,0.23846638575196266,0.3148200884461403,-0.0034424095356371254,-0.014476866577751935,0.12025251798331738,0.12264876440167427,-0.1368717085570097,0.123732790350914
131,381591042278911801!,system_03,0.0,0.547422,0.019506,0.231748,0.838589,0.969199,0.633544,0.809459,0.695168,0.183987,0.523472,0.156645,0.63969,0.12664,0.091922,0.003838,0.00422,1.5986886024475098,1.5710133016109467,-0.16865853779017925,0.32763994485139847,-0.03290180000476539,-0.5721593871712685,-0.5119816064834595,0.006012804806232452
132,55307703238758797!,system_03,0.0,0.008889,0.013231,0.560202,0.976435,0.319175,0.072375,0.114646,0.012514,0.421905,0.035544,0.470251,0.86408,0.109794,0.134675,0.686621,0.370348,0.9252652525901794,1.4437207579612732,0.2597572132945061,0.13911981880664825,0.41867900639772415,-1.0580976456403732,0.08329396974295378,0.33276059478521347
133,2165888294721419440!,system_03,0.0,0.448382,1.637826,0.771357,0.441882,0.419411,0.055239,0.035177,0.038037,0.304893,0.833004,0.29677,0.008764,0.066704,0.666092,0.516698,0.466621,-0.4705765281105414,-0.7105198353528976,2.8933754563331604,1.4965374618768692,-2.8751253485679626,-0.021126199513673782,0.7640055790543556,1.3222874701023102
